"actid"	"subid"	"timeBodyAccelerometermagnitude-mean"	"timeGravityAccelerometermagnitude-mean"	"timeBodyAccelerometerJerkmagnitude-mean"	"timeBodygyroscopemagnitude-mean"	"timeBodygyroscopeJerkmagnitude-mean"	"frequencyBodyAccelerometermagnitude-mean"	"frequencybodyAccelerometerJerkmagnitude-mean"	"frequencybodygyroscopemagnitude-mean"	"frequencybodygyroscopeJerkmagnitude-mean"	"acttype"
1	21	-0.046478512	-0.046478512	-0.09616793	-0.24323414	-0.39712999	-0.15812539	-0.0068280292	-0.31816963	-0.46134801	"WALKING"
1	21	-0.25480269	-0.25480269	-0.29168658	-0.39776751	-0.542902	-0.39731032	-0.28056599	-0.50446636	-0.6014715	"WALKING"
1	21	-0.28796081	-0.28796081	-0.34054304	-0.24617892	-0.51820549	-0.4513959	-0.35992342	-0.36549901	-0.53223316	"WALKING"
1	7	-0.052724743	-0.052724743	-0.15085528	-0.27761743	-0.22751047	-0.16253289	0.070206043	-0.032696576	0.012680484	"WALKING"
1	7	-0.001751377	-0.001751377	-0.068903654	-0.2049198	-0.13137374	-0.024183924	0.016952758	-0.0036576388	0.037299299	"WALKING"
1	7	-0.016776237	-0.016776237	-0.088901359	-0.21792795	-0.12356914	-0.054143924	-0.00078307482	-0.04010362	0.029830493	"WALKING"
1	7	0.0047763687	0.0047763687	-0.098781013	-0.21012179	-0.16248002	-0.15597293	-0.045524116	-0.057535588	-0.078762362	"WALKING"
1	7	0.015933502	0.015933502	-0.092488299	-0.19365006	-0.18013708	-0.13362922	0.019129102	-0.12956248	-0.08335337	"WALKING"
1	7	0.031843883	0.031843883	-0.013244237	-0.19194922	-0.12450181	-0.046076029	0.11790924	-0.093270305	-0.030189091	"WALKING"
1	7	0.015641076	0.015641076	0.014643607	-0.18642844	-0.11798626	0.0037298648	0.20269019	-0.045079672	0.041504746	"WALKING"
1	7	-0.037435866	-0.037435866	-0.072752792	-0.2283171	-0.15394781	-0.099105477	0.17075886	-0.066127253	0.025971089	"WALKING"
1	7	-0.039031074	-0.039031074	-0.10729379	-0.23085159	-0.17666884	-0.093897921	0.032379903	-0.010583841	-0.063411425	"WALKING"
1	7	-0.040417832	-0.040417832	-0.099704494	-0.18103096	-0.20170471	0.070166253	0.19351541	-0.069349194	-0.06931078	"WALKING"
1	21	-0.14683984	-0.14683984	-0.13482504	-0.27840529	-0.41680718	-0.36078842	-0.21813804	-0.48583281	-0.56130224	"WALKING"
1	22	-0.00011117612	-0.00011117612	-0.024639346	-0.20937082	-0.47417754	-0.052079873	-0.06407794	-0.50128941	-0.54648268	"WALKING"
1	14	-0.14281904	-0.14281904	-0.38123466	-0.20938059	-0.52623977	-0.47229292	-0.47923742	-0.33283428	-0.62020658	"WALKING"
1	14	-0.18906297	-0.18906297	-0.42893295	-0.15119712	-0.53633417	-0.49609074	-0.49053956	-0.33728056	-0.56839443	"WALKING"
1	14	-0.20942794	-0.20942794	-0.43033026	-0.15117282	-0.52040574	-0.47426755	-0.48325966	-0.30087082	-0.58919336	"WALKING"
1	11	-0.248737	-0.248737	-0.37203384	-0.39651142	-0.60961066	-0.46920617	-0.4074717	-0.62344515	-0.77128876	"WALKING"
1	11	-0.26650267	-0.26650267	-0.38044112	-0.41175938	-0.61900803	-0.48015417	-0.42983321	-0.63332973	-0.77553213	"WALKING"
1	11	-0.21145364	-0.21145364	-0.30771373	-0.40518898	-0.60058995	-0.44068993	-0.35615982	-0.6021661	-0.765195	"WALKING"
1	5	0.11282555	0.11282555	-0.082903838	-0.25501792	-0.31420538	-0.052966591	-0.040517164	-0.40705372	-0.45285905	"WALKING"
1	11	-0.37153292	-0.37153292	-0.48397699	-0.4864218	-0.66321217	-0.48939569	-0.48040038	-0.6523018	-0.77840665	"WALKING"
1	14	-0.078317384	-0.078317384	-0.34354757	-0.13107171	-0.48494292	-0.35752603	-0.36129504	-0.22536517	-0.52023304	"WALKING"
1	14	-0.13309746	-0.13309746	-0.35599242	-0.11162355	-0.5281513	-0.32522114	-0.3736833	-0.37152731	-0.6454002	"WALKING"
1	26	-0.24085822	-0.24085822	-0.29134453	-0.45934274	-0.54256875	-0.3195963	-0.24727172	-0.58019282	-0.61783182	"WALKING"
1	14	-0.16763732	-0.16763732	-0.380909	-0.20509731	-0.52878358	-0.34398867	-0.45634736	-0.30428047	-0.60373848	"WALKING"
1	16	-0.20098904	-0.20098904	-0.39392137	-0.43790031	-0.62082552	-0.43495687	-0.37419933	-0.67302915	-0.73793082	"WALKING"
1	15	-0.11171358	-0.11171358	-0.2519537	-0.16642548	-0.4917297	-0.11658952	-0.080370264	-0.37894368	-0.58622752	"WALKING"
1	8	-0.080789263	-0.080789263	-0.15779131	-0.063757392	-0.34596384	-0.13528066	-0.10889105	-0.25402241	-0.56226831	"WALKING"
1	1	-0.24279297	-0.24279297	-0.22149824	-0.24388568	-0.30303866	-0.21815817	-0.19348709	-0.20953641	-0.36669446	"WALKING"
1	1	-0.17237321	-0.17237321	-0.20907804	-0.21753306	-0.37156596	-0.22270185	-0.088076631	-0.23839641	-0.3875259	"WALKING"
1	14	-0.20427208	-0.20427208	-0.43045845	-0.16060279	-0.54951542	-0.38292147	-0.44766499	-0.3712579	-0.65795996	"WALKING"
1	14	-0.22357563	-0.22357563	-0.42570584	-0.16611482	-0.54875735	-0.41992041	-0.457775	-0.32078586	-0.65692985	"WALKING"
1	23	0.0033759728	0.0033759728	0.0068879826	0.1062646	0.018079588	0.038838085	0.075432966	0.14597501	0.24782442	"WALKING"
1	22	0.084373472	0.084373472	0.029247069	-0.20205998	-0.50148528	0.24260645	0.36078766	-0.36899723	-0.53618548	"WALKING"
1	26	-0.29948827	-0.29948827	-0.35200533	-0.33788684	-0.53316926	-0.3824376	-0.37713919	-0.45390005	-0.60179297	"WALKING"
1	22	0.10531336	0.10531336	0.061373883	-0.13087316	-0.4186798	0.056666172	0.18108345	-0.38279892	-0.5432913	"WALKING"
1	23	0.060996119	0.060996119	0.11519126	0.13258792	0.20979243	0.1982062	0.25503532	0.35023467	0.46638457	"WALKING"
1	19	-0.05347475	-0.05347475	0.033875322	0.29912281	-0.25782398	-0.094850462	0.072327156	0.39859228	-0.35549532	"WALKING"
1	21	-0.25576178	-0.25576178	-0.32341463	-0.41918761	-0.54839743	-0.41230491	-0.30507273	-0.55519791	-0.62845516	"WALKING"
1	8	0.29547686	0.29547686	0.18999463	0.084610725	-0.30468407	0.045704334	-0.01027001	-0.4198667	-0.48827181	"WALKING"
1	8	0.25832068	0.25832068	0.13700937	0.078715938	-0.25358908	-0.055608466	-0.036256373	-0.39021551	-0.45865027	"WALKING"
1	23	-0.013625231	-0.013625231	0.088035822	0.078780569	0.13639088	-0.028898506	0.19790981	0.33166117	0.27865475	"WALKING"
1	23	-0.10689465	-0.10689465	-0.050850047	-0.067256722	-0.043468238	-0.064259495	0.1227826	0.069689223	0.021765222	"WALKING"
1	13	-0.052425734	-0.052425734	-0.067369355	-0.20359622	-0.32161713	-0.19573427	-0.07228796	-0.30311996	-0.49337708	"WALKING"
1	13	-0.078479374	-0.078479374	-0.042488837	-0.21967196	-0.32687233	-0.16214901	-0.082558232	-0.34679831	-0.48449102	"WALKING"
1	13	-0.064437847	-0.064437847	-0.054991354	-0.20185669	-0.34175881	-0.26139637	-0.16474628	-0.42854051	-0.51034021	"WALKING"
1	13	-0.049528691	-0.049528691	-0.067920992	-0.19141543	-0.33103839	-0.30223856	-0.21607123	-0.3783184	-0.52731011	"WALKING"
1	13	-0.078106122	-0.078106122	-0.068774814	-0.19321167	-0.32461916	-0.18741402	-0.15337676	-0.3319987	-0.47459388	"WALKING"
1	13	-0.093845459	-0.093845459	-0.099688355	-0.19507368	-0.36354351	-0.18974251	-0.10727023	-0.36742473	-0.53939377	"WALKING"
1	13	-0.07508937	-0.07508937	-0.096041452	-0.18348277	-0.38223178	-0.032514424	0.065008753	-0.32502112	-0.53393464	"WALKING"
1	13	-0.084455198	-0.084455198	-0.094142377	-0.21838274	-0.34379803	-0.14743419	-0.0023652491	-0.29225535	-0.51784342	"WALKING"
1	13	-0.1073454	-0.1073454	-0.11742695	-0.21501993	-0.35864533	-0.18027208	-0.14159347	-0.37097511	-0.54459507	"WALKING"
1	13	-0.078673783	-0.078673783	-0.037384977	-0.18434991	-0.32365046	-0.096441399	-0.13409465	-0.33525595	-0.53778808	"WALKING"
1	19	0.15403121	0.15403121	0.20382214	0.17942683	0.14608558	0.10649299	0.043939212	0.063015979	-0.13974358	"WALKING"
1	19	0.1315783	0.1315783	0.17335229	0.13304979	0.032973789	0.02905344	0.24602593	0.0047609578	-0.12124444	"WALKING"
1	11	-0.2408618	-0.2408618	-0.3382044	-0.44611002	-0.6179082	-0.46512372	-0.30411815	-0.59492139	-0.74790388	"WALKING"
1	19	0.08223313	0.08223313	0.21422559	0.20565411	0.0082046702	0.092473372	0.24296351	0.03353335	-0.095971736	"WALKING"
1	1	-0.14241408	-0.14241408	-0.17357615	-0.12020703	-0.35600885	-0.12022919	0.021190494	-0.20210567	-0.43140313	"WALKING"
1	1	-0.12359074	-0.12359074	-0.08802481	-0.15697913	-0.24175863	-0.069016719	0.068055266	-0.16232185	-0.35236176	"WALKING"
1	1	-0.17396322	-0.17396322	-0.16563297	-0.19330039	-0.28059692	-0.090499984	-0.098623821	-0.18235411	-0.3072697	"WALKING"
1	23	0.04482392	0.04482392	0.05501268	0.17221492	0.25136738	0.087364376	0.17581824	0.61698949	0.52749185	"WALKING"
1	23	0.026581023	0.026581023	0.06161251	0.19864947	0.2765542	0.092102792	0.10656467	0.72837066	0.64085869	"WALKING"
1	14	-0.10040942	-0.10040942	-0.30927912	-0.12243579	-0.50134163	-0.2519154	-0.36307067	-0.22031045	-0.53608101	"WALKING"
1	26	-0.25926644	-0.25926644	-0.31542165	-0.46605359	-0.5733818	-0.32687608	-0.27149078	-0.60897514	-0.69830227	"WALKING"
1	26	-0.18967208	-0.18967208	-0.22491088	-0.43731229	-0.51631592	-0.30827079	-0.10089238	-0.59125367	-0.60648035	"WALKING"
1	1	-0.19231603	-0.19231603	-0.14698198	-0.23563703	-0.31036773	-0.16074189	-0.17424191	-0.23902183	-0.30204896	"WALKING"
1	14	-0.074983823	-0.074983823	-0.31384382	-0.039872862	-0.51083332	-0.29903333	-0.38705852	-0.34116845	-0.59953367	"WALKING"
1	1	-0.18129907	-0.18129907	-0.13250105	-0.2161019	-0.27739855	-0.13095324	-0.075690493	-0.22101937	-0.34900214	"WALKING"
1	15	-0.093079473	-0.093079473	-0.20572707	-0.10413208	-0.47405499	-0.16218665	-0.20302622	-0.40303039	-0.58656396	"WALKING"
1	15	-0.096601545	-0.096601545	-0.21517873	-0.11080675	-0.49428572	-0.09558856	-0.19555858	-0.38397479	-0.58901051	"WALKING"
1	23	-0.029784697	-0.029784697	0.11097533	0.10221873	0.19500765	0.011103948	0.062657131	0.48354727	0.4681683	"WALKING"
1	23	-0.038131574	-0.038131574	0.11746701	0.20355703	0.28464366	0.12177256	0.18857616	0.6200944	0.62483845	"WALKING"
1	26	-0.15826987	-0.15826987	-0.28791932	-0.3835121	-0.51992769	-0.43883238	-0.34072712	-0.62492756	-0.63386819	"WALKING"
1	26	-0.15738554	-0.15738554	-0.27353248	-0.38439899	-0.5504361	-0.44831262	-0.33054525	-0.60896403	-0.65689722	"WALKING"
1	19	0.051674755	0.051674755	0.013673874	0.026046133	-0.28154735	-0.10647815	-0.058095547	-0.2929529	-0.37779789	"WALKING"
1	22	0.090107022	0.090107022	0.060418942	-0.17331575	-0.46765157	0.065427766	0.26662649	-0.40043496	-0.57595103	"WALKING"
1	21	-0.13554115	-0.13554115	-0.16990621	-0.33852235	-0.43153176	-0.19314683	-0.05472641	-0.37194209	-0.50225494	"WALKING"
1	23	-0.0073111024	-0.0073111024	0.070732485	0.053566041	0.079480378	0.034950763	0.26188424	0.28945344	0.28921104	"WALKING"
1	8	0.22645983	0.22645983	0.12355657	0.098465608	-0.35322003	-0.0033031004	0.0026303982	-0.37780947	-0.57300043	"WALKING"
1	14	-0.073094121	-0.073094121	-0.316046	-0.1137961	-0.48901079	-0.28070479	-0.37145247	-0.30587686	-0.53715782	"WALKING"
1	21	-0.11055789	-0.11055789	-0.19372372	-0.24724776	-0.39827647	-0.042066714	-0.034346994	-0.2974783	-0.43833115	"WALKING"
1	21	-0.032823585	-0.032823585	-0.12813534	-0.2471746	-0.4240195	-0.12450062	-0.094742817	-0.41559005	-0.50667456	"WALKING"
1	21	-0.04905646	-0.04905646	-0.12804591	-0.26666289	-0.44056251	-0.20803548	-0.21935085	-0.48289612	-0.56583451	"WALKING"
1	7	-0.14611933	-0.14611933	-0.26969803	-0.41222553	-0.37952783	-0.25716463	-0.13638338	-0.31349008	-0.33519982	"WALKING"
1	7	-0.06904544	-0.06904544	-0.15793549	-0.32262873	-0.27122349	-0.093869279	-0.0028929129	-0.18973194	-0.15887759	"WALKING"
1	7	-0.056097662	-0.056097662	-0.10003891	-0.27505388	-0.22373551	-0.013114917	0.052966283	-0.17406054	-0.068239024	"WALKING"
1	7	-0.14113612	-0.14113612	-0.19722641	-0.36006543	-0.33413319	-0.15573916	-0.03786985	-0.28316434	-0.17477864	"WALKING"
1	21	-0.061903093	-0.061903093	-0.050679061	-0.27189577	-0.40427562	-0.15726926	-0.067791324	-0.40133613	-0.51151269	"WALKING"
1	25	-0.44547297	-0.44547297	-0.59388363	-0.31887187	-0.68748163	-0.58355228	-0.6022382	-0.43018856	-0.7615296	"WALKING"
1	25	-0.36403805	-0.36403805	-0.47998597	-0.32953684	-0.62881812	-0.5240692	-0.50745075	-0.4764937	-0.75065695	"WALKING"
1	25	-0.38360925	-0.38360925	-0.49787853	-0.36269086	-0.65099855	-0.55248014	-0.55272618	-0.52659657	-0.77533318	"WALKING"
1	25	-0.39090211	-0.39090211	-0.51382454	-0.38622928	-0.65368154	-0.56532745	-0.56307988	-0.568922	-0.77004001	"WALKING"
1	25	-0.43039831	-0.43039831	-0.56582529	-0.39917669	-0.67240734	-0.60750759	-0.61824427	-0.60189314	-0.79161628	"WALKING"
1	25	-0.46228344	-0.46228344	-0.58454204	-0.43914397	-0.68628187	-0.56289285	-0.56883036	-0.59870241	-0.77943629	"WALKING"
1	25	-0.4623828	-0.4623828	-0.57039102	-0.45252472	-0.68114984	-0.55991589	-0.53883195	-0.59593857	-0.77597971	"WALKING"
1	25	-0.4686092	-0.4686092	-0.58688397	-0.44254513	-0.69778797	-0.59455772	-0.60144329	-0.61550311	-0.77440367	"WALKING"
1	25	-0.43979897	-0.43979897	-0.56204951	-0.41134932	-0.6843624	-0.59247569	-0.58834963	-0.55439503	-0.77658417	"WALKING"
1	25	-0.41679019	-0.41679019	-0.5501358	-0.41006077	-0.67180205	-0.61200962	-0.59452896	-0.55025592	-0.77681823	"WALKING"
1	25	-0.42940146	-0.42940146	-0.55724459	-0.4395276	-0.68476384	-0.5737565	-0.57085137	-0.60037003	-0.78252362	"WALKING"
1	23	-0.17165331	-0.17165331	-0.17625299	-0.040800679	-0.0023000663	-0.091951268	0.020674825	0.24317306	0.16360984	"WALKING"
1	1	-0.23137492	-0.23137492	-0.23806123	-0.23556324	-0.3483867	-0.19885402	-0.10661151	-0.26190131	-0.3575208	"WALKING"
1	1	-0.21440662	-0.21440662	-0.18695592	-0.24689706	-0.33001799	-0.12830411	-0.00047714846	-0.24688154	-0.31714569	"WALKING"
1	7	-0.2050211	-0.2050211	-0.32542717	-0.22778837	-0.41548523	-0.19511218	-0.10362988	-0.31825697	-0.31687416	"WALKING"
1	14	-0.15999736	-0.15999736	-0.38416762	-0.1205095	-0.52788618	-0.40801864	-0.42274275	-0.2913324	-0.55378322	"WALKING"
1	8	-0.037905823	-0.037905823	-0.12619055	0.02709522	-0.3175797	-0.10077153	-0.070078442	-0.27888055	-0.42698717	"WALKING"
1	1	-0.18145913	-0.18145913	-0.15276088	-0.27214443	-0.31490151	-0.16922613	-0.15154616	-0.27978256	-0.34182744	"WALKING"
1	7	-0.025010865	-0.025010865	-0.076187226	-0.20530594	-0.17021038	-0.056167126	0.16128313	0.0022628392	0.12649646	"WALKING"
1	15	-0.079714692	-0.079714692	-0.19009361	-0.14788092	-0.46671177	-0.1050201	-0.089152746	-0.3819445	-0.58018597	"WALKING"
1	7	-0.026983785	-0.026983785	-0.12602758	-0.19660147	-0.15537042	-0.0031579395	0.097758748	-0.020302891	0.0594553	"WALKING"
1	7	-0.10235178	-0.10235178	-0.21347859	-0.26863028	-0.23588143	-0.13363955	-0.027009864	-0.15520739	-0.10055308	"WALKING"
1	1	-0.11469224	-0.11469224	-0.10852536	-0.17069771	-0.26812475	-0.093806274	0.02362612	-0.18438962	-0.33970709	"WALKING"
1	26	-0.17603586	-0.17603586	-0.3081927	-0.38208601	-0.54274435	-0.3773244	-0.24290012	-0.56279125	-0.61463913	"WALKING"
1	1	-0.14350151	-0.14350151	-0.1747354	-0.17146787	-0.33404311	-0.1855336	-0.020263365	-0.25730132	-0.33749876	"WALKING"
1	3	-0.30666124	-0.30666124	-0.26482092	-0.455809	-0.60695225	-0.32517328	-0.12114324	-0.59025399	-0.65399794	"WALKING"
1	26	-0.22197554	-0.22197554	-0.35878827	-0.42960475	-0.60037298	-0.49230568	-0.35723046	-0.61415926	-0.66480758	"WALKING"
1	22	0.071539947	0.071539947	0.03862058	-0.18487738	-0.47162759	0.0013146606	0.13467133	-0.46895111	-0.58882607	"WALKING"
1	13	-0.15137939	-0.15137939	-0.13757628	-0.16907066	-0.41508512	-0.14450741	-0.054923027	-0.27202155	-0.44770737	"WALKING"
1	21	-0.18563446	-0.18563446	-0.21770941	-0.33173303	-0.45111859	-0.1842103	-0.093923578	-0.38639573	-0.48926447	"WALKING"
1	7	-0.17594834	-0.17594834	-0.30417717	-0.476859	-0.42968691	-0.20638441	-0.063233662	-0.33165126	-0.31562827	"WALKING"
1	22	0.06800964	0.06800964	0.0029606987	-0.30403193	-0.477219	-0.002810444	0.071273615	-0.47413475	-0.58633248	"WALKING"
1	22	0.018130128	0.018130128	-0.056833551	-0.26801203	-0.4649309	-0.044038797	-0.024847918	-0.41102443	-0.56617315	"WALKING"
1	22	-0.0071251986	-0.0071251986	-0.044800372	-0.28278947	-0.50393746	-0.053404658	0.041866654	-0.47993409	-0.60444325	"WALKING"
1	21	-0.2285882	-0.2285882	-0.25811288	-0.31888288	-0.4560489	-0.28962731	-0.20941325	-0.34761823	-0.51522643	"WALKING"
1	21	-0.19994597	-0.19994597	-0.19202277	-0.27572991	-0.42385033	-0.20767195	-0.059862527	-0.35633894	-0.45317487	"WALKING"
1	21	-0.22849034	-0.22849034	-0.24019591	-0.29732031	-0.44682213	-0.30327953	-0.20236211	-0.36441219	-0.44065475	"WALKING"
1	21	-0.18107999	-0.18107999	-0.19077088	-0.32184767	-0.43160453	-0.32623026	-0.16616231	-0.39730652	-0.48732335	"WALKING"
1	21	-0.15917976	-0.15917976	-0.15173349	-0.29890124	-0.43857565	-0.3432519	-0.17877822	-0.38065542	-0.48394742	"WALKING"
1	21	-0.14244444	-0.14244444	-0.12217977	-0.25593859	-0.38138773	-0.27504484	-0.12265879	-0.34325306	-0.46465257	"WALKING"
1	21	-0.097177855	-0.097177855	-0.11003346	-0.20429478	-0.35824857	-0.20125273	-0.054608745	-0.32382002	-0.43825149	"WALKING"
1	21	-0.098904496	-0.098904496	-0.11065024	-0.22140032	-0.37350353	-0.31229965	-0.083186424	-0.34229024	-0.50148208	"WALKING"
1	21	-0.13192328	-0.13192328	-0.11675298	-0.2306921	-0.36768079	-0.28607525	-0.082022271	-0.46452741	-0.53347591	"WALKING"
1	21	-0.13247291	-0.13247291	-0.11922785	-0.2598458	-0.37962886	-0.24416704	-0.14114663	-0.46334385	-0.54029591	"WALKING"
1	14	-0.23177155	-0.23177155	-0.46695171	-0.21829795	-0.59108734	-0.39023592	-0.49115472	-0.40464309	-0.6546199	"WALKING"
1	14	-0.15420963	-0.15420963	-0.38370306	-0.20066204	-0.52845287	-0.40185209	-0.47015882	-0.31940345	-0.62875598	"WALKING"
1	10	-0.092883915	-0.092883915	-0.078698619	-0.12164729	-0.40352855	-0.037761458	0.10880755	-0.33339056	-0.5509825	"WALKING"
1	14	-0.16269034	-0.16269034	-0.40114016	-0.19646707	-0.5308716	-0.48891995	-0.50381916	-0.33612346	-0.61640531	"WALKING"
1	14	-0.18360465	-0.18360465	-0.42171036	-0.18749595	-0.54613094	-0.48368587	-0.51860934	-0.38203548	-0.62441138	"WALKING"
1	14	-0.24626348	-0.24626348	-0.48665304	-0.25365511	-0.5771486	-0.52925575	-0.54722979	-0.41220957	-0.66609702	"WALKING"
1	26	-0.38412544	-0.38412544	-0.45932574	-0.51953901	-0.62921927	-0.38207594	-0.32683601	-0.58903461	-0.61426564	"WALKING"
1	26	-0.33066301	-0.33066301	-0.36016831	-0.47857263	-0.55958888	-0.41182462	-0.39940094	-0.62601093	-0.63860738	"WALKING"
1	23	-0.088873318	-0.088873318	-0.062960898	0.041103943	0.1479301	0.0031408649	0.094054901	0.53083827	0.40351929	"WALKING"
1	5	0.061939825	0.061939825	-0.11695546	-0.18464243	-0.29216399	-0.04819177	-0.070607118	-0.40595468	-0.35060193	"WALKING"
1	1	-0.17975024	-0.17975024	-0.13033248	-0.21276391	-0.28124037	-0.083441034	0.10802372	-0.21629882	-0.27048888	"WALKING"
1	7	-0.10759196	-0.10759196	-0.20505089	-0.27667888	-0.31514857	-0.21678292	0.046452498	-0.16210219	-0.13685649	"WALKING"
1	8	-0.040505521	-0.040505521	-0.14784038	0.015440423	-0.33259883	-0.079494946	-0.15709875	-0.2915009	-0.37742032	"WALKING"
1	14	-0.2203043	-0.2203043	-0.42971628	-0.16734138	-0.51672101	-0.4792245	-0.49188237	-0.29940469	-0.53461797	"WALKING"
1	15	-0.13547262	-0.13547262	-0.29796703	-0.13820468	-0.54056469	-0.16786409	-0.26000092	-0.33472284	-0.59240547	"WALKING"
1	28	-0.15900376	-0.15900376	-0.32053773	0.001135677	-0.56427364	-0.33029813	-0.29523552	-0.50823881	-0.57519638	"WALKING"
1	18	-0.22819128	-0.22819128	-0.32735553	-0.49250946	-0.55842349	-0.25834561	-0.32433198	-0.49578715	-0.57917135	"WALKING"
1	18	-0.23555183	-0.23555183	-0.30573782	-0.46941799	-0.56450675	-0.33028393	-0.3672079	-0.52566255	-0.59643167	"WALKING"
1	15	-0.068158654	-0.068158654	-0.15199066	-0.1076201	-0.47771845	-0.049030107	-0.12535243	-0.39814829	-0.62433677	"WALKING"
1	15	-0.081799486	-0.081799486	-0.22202394	-0.10719596	-0.46738857	-0.12872423	-0.1274385	-0.3990738	-0.62382645	"WALKING"
1	3	-0.24218741	-0.24218741	-0.28244337	-0.46163337	-0.59596857	-0.3272555	-0.13338753	-0.65478924	-0.630205	"WALKING"
1	22	0.045032392	0.045032392	0.02279313	-0.15833962	-0.46649744	-0.014121536	0.088422708	-0.43275609	-0.57871567	"WALKING"
1	20	0.003049618	0.003049618	-0.093098755	0.017861279	-0.2786782	-0.090675949	-0.0216814	-0.042233199	-0.14494836	"WALKING"
1	7	-0.04023793	-0.04023793	-0.097817375	-0.25268513	-0.17493405	-0.031736703	0.038799141	-0.11099564	-0.036372383	"WALKING"
1	7	-0.031992514	-0.031992514	-0.058827193	-0.23263028	-0.18079807	0.026975865	0.17097126	-0.047592995	0.031069007	"WALKING"
1	8	0.118927	0.118927	-0.044811041	0.086072772	-0.40920737	-0.11119845	-0.12309632	-0.27567708	-0.5772393	"WALKING"
1	22	0.087326382	0.087326382	0.0013266851	-0.26424818	-0.48842567	-0.05098405	0.054191003	-0.48939585	-0.5945061	"WALKING"
1	26	-0.17765823	-0.17765823	-0.2190522	-0.34560629	-0.47906398	-0.37043241	-0.18645852	-0.48612512	-0.58930186	"WALKING"
1	2	-0.35642995	-0.35642995	-0.3907957	-0.41694099	-0.6523754	-0.36829615	-0.33226755	-0.57433174	-0.68990146	"WALKING"
1	2	-0.29560789	-0.29560789	-0.29461029	-0.45988777	-0.63826673	-0.37184739	-0.22482345	-0.63301733	-0.67924645	"WALKING"
1	2	-0.27755891	-0.27755891	-0.26769037	-0.48168882	-0.64125343	-0.29947596	-0.13541531	-0.57112952	-0.6739995	"WALKING"
1	22	0.037373359	0.037373359	0.020536432	-0.2444851	-0.48874027	0.043974853	0.088893361	-0.47141905	-0.5723285	"WALKING"
1	22	0.079839572	0.079839572	0.019206259	-0.1540263	-0.46129872	-0.082744832	0.056075009	-0.45694673	-0.56511665	"WALKING"
1	2	-0.33913225	-0.33913225	-0.36820031	-0.49657329	-0.65168663	-0.44004903	-0.29568814	-0.56836976	-0.7039621	"WALKING"
1	27	-0.224725	-0.224725	-0.20257712	-0.45384247	-0.57015261	-0.30654457	-0.22489562	-0.56697229	-0.65071262	"WALKING"
1	27	-0.21001834	-0.21001834	-0.16646073	-0.40714847	-0.53192734	-0.28243464	-0.19353034	-0.55393159	-0.5994776	"WALKING"
1	27	-0.18410961	-0.18410961	-0.16872129	-0.39946184	-0.55872236	-0.26090034	-0.15588872	-0.56626109	-0.62554882	"WALKING"
1	27	-0.21103583	-0.21103583	-0.21035915	-0.45015011	-0.61494151	-0.32611921	-0.14100478	-0.61560227	-0.71096869	"WALKING"
1	2	-0.31979196	-0.31979196	-0.3472925	-0.4128306	-0.64074418	-0.35143601	-0.24528912	-0.54516094	-0.68637046	"WALKING"
1	2	-0.27982595	-0.27982595	-0.25896599	-0.42558988	-0.57512019	-0.30654153	-0.26729847	-0.4969372	-0.62223748	"WALKING"
1	2	-0.28918183	-0.28918183	-0.2352392	-0.44980786	-0.54820202	-0.24512449	-0.14401349	-0.45432393	-0.62587883	"WALKING"
1	2	-0.30398572	-0.30398572	-0.29130408	-0.47728207	-0.59628528	-0.34422767	-0.20373529	-0.5240966	-0.65198139	"WALKING"
1	2	-0.34035128	-0.34035128	-0.35360537	-0.49195229	-0.65195212	-0.40227928	-0.29249121	-0.57443708	-0.67042027	"WALKING"
1	2	-0.30975798	-0.30975798	-0.39321429	-0.3831065	-0.67390552	-0.42462429	-0.31437314	-0.55686219	-0.70741343	"WALKING"
1	19	0.15554788	0.15554788	0.27484854	0.15519948	0.047059117	0.1853545	0.46763287	0.019361044	-0.061473926	"WALKING"
1	2	-0.23019556	-0.23019556	-0.26629944	-0.4306258	-0.62021606	-0.37143485	-0.26713659	-0.58004834	-0.69694706	"WALKING"
1	6	-0.1537957	-0.1537957	-0.17547722	-0.24527296	-0.21733082	-0.18549481	-0.04247984	-0.24933172	-0.29388647	"WALKING"
